REGEX,DESTINATION
www\musica\.univision\.com(.+)?(.*),http://musica.univision.com/?cmpid=vnt:www.musica.univision.com
musicaymas\.univision\.com(.+)?(.*),http://musica.univision.com/?cmpid=vnt:musicaymas.univision.com
netmio\.univision\.com(.+)?(.*),http://musica.univision.com/?cmpid=vnt:netmio.univision.com
newyork\.univision\.com(.+)?(.*),http://nuevayork.univision.com/?cmpid=vnt:newyork.univision.com
ns\.univision\.com(.+)?(.*),http://www.univision.com/?cmpid=vnt:ns.univision.com
orbita1007\.univision\.com(.+)?(.*),http://houston.univision.com/?cmpid=vnt:orbita1007.univision.com
paginau\.univision\.com(.+)?(.*),http://www.univision.com/?cmpid=vnt:paginau.univision.com
paz\.univision\.com(.+)?(.*),http://musica.univision.com/?cmpid=vnt:paz.univision.com
www\.paz\.univision\.com(.+)?(.*),http://musica.univision.com/?cmpid=vnt:www.paz.univision.com
pazsinfronteras\.univision\.com(.+)?(.*),http://musica.univision.com/?cmpid=vnt:pazsinfronteras.univision.com
phoenix\.univision\.com(.+)?(.*),http://univisionarizona.univision.com/?cmpid=vnt:phoenix.univision.com
premiolonuestro\.univision\.com(.+)?(.*),http://musica.univision.com/premio-lo-nuestro?cmpid=vnt:premiolonuestro.univision.com
raulypepito\.univision\.com(.+)?(.*),http://raulbrindis.univision.com/?cmpid=vnt:raulypepito.univision.com
reg\.univision\.com(.+)?(.*),http://www.univision.com/?cmpid=vnt:reg.univision.com
sanantonio\.univision\.com(.+)?(.*),http://univision41.univision.com/?cmpid=vnt:sanantonio.univision.com
sanfrancisco\.univision\.com(.+)?(.*),http://univision14.univision.com/?cmpid=vnt:sanfrancisco.univision.com
servicios\.univision\.com(.+)?(.*),http://www.univision.com/?cmpid=vnt:servicios.univision.com
sf\.univision\.com(.+)?(.*),http://univision14.univision.com/?cmpid=vnt:sf.univision.com
stats\.univision\.com(.+)?(.*),http://deportes.univision.com/?cmpid=vnt:stats.univision.com
telefutura\.univision\.com(.+)?(.*),http://tv.univision.com/unimas/?cmpid=vnt:telefutura.univision.com
www\.tienda\.univision\.com(.+)?(.*),http://vidayfamilia.univision.com/comprar?cmpid=vnt:www.tienda.univision.com
www\.tiendafutbol\.univision\.com(.+)?(.*),http://tiendafutbol.univision.com/?cmpid=vnt:www.tiendafutbol.univision.com
toolbar\.univision\.com(.+)?(.*),http://www.univision.com/?cmpid=vnt:toolbar.univision.com
www\.toolbar\.univision\.com(.+)?(.*),http://www.univision.com/?cmpid=vnt:www.toolbar.univision.com
travel\.univision\.com(.+)?(.*),http://www.univision.com/?cmpid=vnt:travel.univision.com
univisiontv\.univision\.com(.+)?(.*),http://www.univision.com/?cmpid=vnt:univisiontv.univision.com
viajes\.univision\.com(.+)?(.*),http://www.univision.com/?cmpid=vnt:viajes.univision.com
vida\.univision\.com(.+)?(.*),http://vidayfamilia.univision.com/?cmpid=vnt:vida.univision.com
vidascruzadas\.univision\.com(.+)?(.*),http://novelasyseries.univision.com/vidas-cruzadas-2009?cmpid=vnt:vidascruzadas.univision.com
www\.vidascruzadas\.univision\.com(.+)?(.*),http://novelasyseries.univision.com/vidas-cruzadas-2009?cmpid=vnt:www.vidascruzadas.univision.com
video\.univision\.com(.+)?(.*),http://videos.univision.com/?cmpid=vnt:video.univision.com
www\.video\.univision\.com(.+)?(.*),http://videos.univision.com/?cmpid=vnt:www.video.univision.com
viva1017\.univision\.com(.+)?(.*),http://lakalle1013.univision.com/?cmpid=vnt:viva1017.univision.com
vivaelsueno\.univision\.com(.+)?(.*),http://musica.univision.com/?cmpid=vnt:vivaelsueno.univision.com
www\.vivaelsueno\.univision\.com(.+)?(.*),http://musica.univision.com/?cmpid=vnt:www.vivaelsueno.univision.com
wado\.univision\.com(.+)?(.*),http://wado1280am.univision.com/?cmpid=vnt:wado.univision.com
wap\.univision\.com(.+)?(.*),http://www.univision.com/?cmpid=vnt:wap.univision.com
waqi\.univision\.com(.+)?(.*),http://radiomambi710.univision.com/?cmpid=vnt:waqi.univision.com
wcaa\.univision\.com(.+)?(.*),http://wado1280am.univision.com/?cmpid=vnt:wcaa.univision.com
wviv\.univision\.com(.+)?(.*),http://pasionchicago.univision.com/?cmpid=vnt:wviv.univision.com
ww\.univision\.com(.+)?(.*),http://www.univision.com/?cmpid=vnt:ww.univision.com
zune\.univision\.com(.+)?(.*),http://musica.univision.com/?cmpid=vnt:zune.univision.com
www\.zune\.univision\.com(.+)?(.*),http://musica.univision.com/?cmpid=vnt:www.zune.univision.com
(www\.)?estadio\.univision\.com(.+)?(.*),http://estadiodetodos.com
(www\.)?vaporti\.com(.+)?(.*),http://musica.univision.com/va-por-ti/
(www\.)?buen(o|a)+mal(o|a)+(y)?feo\.com(.+)?(.*),http://buenomalafeo.univision.com/
(www\.)?bmfshow\.com(.+)?(.*),http://buenomalafeo.univision.com/
(www\.)?elbmfshow\.com(.+)?(.*),http://buenomalafeo.univision.com/
latinomixsf\.univision\.com(.+)?(.*),http://hot1057fm.univision.com/
(www\.)?latinomixsf\.com(.+)?(.*),http://hot1057fm.univision.com/
(www\.)?hot1057fm\.com(.+)?(.*),http://hot1057fm.univision.com/
(www\.)?hot1007fm\.com(.+)?(.*),http://hot1057fm.univision.com/
(www\.)?latinomixfm\.com(.+)?(.*),http://hot1057fm.univision.com/
(www\.)?latinomixsf\.com(.+)?(.*),http://hot1057fm.univision.com/
m\.latinomixsf\.univision\.com(.+)?(.*),http://m.hot1057fm.univision.com/
lakalle1013\.univision\.com(.+)?(.*),http://yo1013.univision.com/
(www\.)?lakalle1013\.com(.+)?(.*),http://yo1013.univision.com/
(www\.)?yo1013\.com(.+)?(.*),http://yo1013.univision.com/
lakalle1013\.univision\.com(.+)?(.*),http://yo013.univision.com/
m\.lakalle1013\.univision\.com(.+)?(.*),http://m.yo013.univision.com/
pasionchicago\.univision\.com(.+)?(.*),http://amor1067.univision.com/
(www\.)?pasionchicago\.com(.+)?(.*),http://amor1067.univision.com/
(www\.)?pasion1067\.com(.+)?(.*),http://amor1067.univision.com/
(www\.)?passion1067\.com(.+)?(.*),http://amor1067.univision.com/
(www\.)?amor1067\.com(.+)?(.*),http://amor1067.univision.com/
m\.pasionchicago\.univision\.com(.+)?(.*),http://m.amor1067.univision.com/
lakallelasvegas\.univision\.com(.+)?(.*),http://993lasvegas.univision.com/
(www\.)?lakallelasvegas\.com(.+)?(.*),http://993lasvegas.univision.com/
(www\.)?993lasvegas\.com(.+)?(.*),http://993lasvegas.univision.com/
(www\.)?lakalle993fm\.com(.+)?(.*),http://993lasvegas.univision.com/
m\.lakallelasvegas\.univision\.com(.+)?(.*),http://m.993lasvegas.univision.com/
(www\.)?1079lakalle\.com(.+)?(.*),http://1079fresno.univision.com/
(www\.)?lakalledfw\.com(.+)?(.*),http://1079fresno.univision.com/
(www\.)?lakalle991\.com(.+)?(.*),http://1079fresno.univision.com/
(www\.)?1079kzol\.com(.+)?(.*),http://1079fresno.univision.com/
kzol\.univision\.com(.+)?(.*),http://1079fresno.univision.com/
kllefm1079\.univision\.com(.+)?(.*),http://1079fresno.univision.com/
(www\.)?kllefm1079\.com(.+)?(.*),http://1079fresno.univision.com/
(www\.)?1079fresno\.com(.+)?(.*),http://1079fresno.univision.com/
(www\.)?lacalle1079\.com(.+)?(.*),http://1079fresno.univision.com/
(www\.)?lakalle1079\.com(.+)?(.*),http://1079fresno.univision.com/
(www\.)?lacallefresno\.com(.+)?(.*),http://1079fresno.univision.com/
(www\.)?lakallefresno\.com(.+)?(.*),http://1079fresno.univision.com/
m\.kllefm1079\.univision\.com(.+)?(.*),http://m.1079fresno.univision.com
m\.lakalle1079\.univision\.com(.+)?(.*),http://m.1079fresno.univision.com
lakalle1079\.univision\.mobi(.+)?(.*),http://m.1079fresno.univision.com
(www\.)?lakalle1053\.com(.+)?(.*),http://1003phoenix.univision.com/?cmpid=vnt:lakalle1053.com
lakalle1003\.univision\.com(.+)?(.*),http://1003phoenix.univision.com
(www\.)?lakalle1003\.com(.+)?(.*),http://1003phoenix.univision.com
(www\.)?1003phoenix\.com(.+)?(.*),http://1003phoenix.univision.com
lakalle1003\.univision\.mobi(.+)?(.*),http://m.1003phoenix.univision.com
m\.lakalle1003\.univision\.com(.+)?(.*),http://m.1003phoenix.univision.com
maximadallas\.univision\.com(.+)?(.*),http://991dallas.univision.com
(www\.)?maximadallas\.com(.+)?(.*),http://991dallas.univision.com
(www\.)?991dallas\.com(.+)?(.*),http://991dallas.univision.com
(www\.)?lakalle991\.com(.+)?(.*),http://991dallas.univision.com
m\.maximadallas\.univision\.com(.+)?(.*),http://m.991dallas.univision.com
lakalle951\.univision\.com(.+)?(.*),http://951sanantonio.univision.com
(www\.)?lakalle951\.com(.+)?(.*),http://951sanantonio.univision.com
(www\.)?951sanantonio\.com(.+)?(.*),http://951sanantonio.univision.com
m\.lakalle951\.univision\.com(.+)?(.*),http://m.951sanantonio.univision.com
wind\.univision\.com(.+)?(.*),http://maximamusica.univision.com/?cmpid=vnt:wind.univision.com
maximamusica\.univision\.com(.+)?(.*),http://935chicago.univision.com
(www\.)?maximamusica\.com(.+)?(.*),http://935chicago.univision.com
(www\.)?935chicago\.com(.+)?(.*),http://935chicago.univision.com
(www\.)?1031chicago\.com(.+)?(.*),http://935chicago.univision.com
(www\.)?maxima1031\.com(.+)?(.*),http://935chicago.univision.com
(www\.)?maxima935\.com(.+)?(.*),http://935chicago.univision.com
(www\.)?yosoyla(c|k)+alle\.com(.+)?(.*),http://935chicago.univision.com
m\.maximamusica\.univision\.com(.+)?(.*),http://m.935chicago.univision.com
maximamusica\.univision\.mobi(.+)?(.*),http://m.maximamusica.univision.com
(www\.)?univisiondeportes\.com(.+)?HOUvORL,http://deportesenvivo.univision.com/game/orlando-city-at-h-dynamo-on-20150313
(www\.)?univisiondeportes\.com(.+)?NarraTuPartido,http://futbol.univision.com/mexico/narra-tu-partido/
(www\.)?univisiondeportes\.com(.+)?[Vv][Ee][Rr][Ii][Zz][Oo][Nn],http://futbol.univision.com/mexico/lo-mejor-por-el-fanatico-clausura-2013/
(www\.)?univisiondeportes\.com(.+)?expediente(s)?,http://deportes.univision.com/expediente/
(www\.)?univisiondeportes\.com(.+)?(el)?momento(clave)?,http://futbol.univision.com/fifa-copa-mundial/el-momento-clave/
(www\.)?univisiondeportes\.com(.+)?(lomas)?impactante,http://futbol.univision.com/fifa-copa-mundial/lo-mas-impactante/
(www\.)?univisiondeportes\.com(.+)?frente(a)?frente,http://futbol.univision.com/fifa-copa-mundial/frente-a-frente/
(www\.)?univisiondeportes\.com(.+)?(gran)?pase,http://futbol.univision.com/fifa-copa-mundial/ball-around-the-world/
(www\.)?univisiondeportes\.com(.+)?celebrando(enbrasil)?,http://futbol.univision.com/fifa-copa-mundial/celebra-brasil/
(www\.)?univisiondeportes\.com(.+)?sueno(mexicano)?,http://futbol.univision.com/fifa-copa-mundial/el-sueno-mexicano/
(www\.)?univisiondeportes\.com(.+)?conexion(mundial)?,http://futbol.univision.com/fifa-copa-mundial/abc-del-mundial/
(www\.)?univisiondeportes\.com(.+)?tiempoextra(s)?,http://futbol.univision.com/fifa-copa-mundial/tiempo-extra/
(www\.)?univisiondeportes\.com(.+)?elmejor,http://especiales.futbol.univision.com/elige-al-mejor/mundial/inicio
(www\.)?univisiondeportes\.com(.+)?lomejor(delmundial)?,http://futbol.univision.com/fifa-copa-mundial/mejor-del-mundial/
(www\.)?univisiondeportes\.com(.+)?elige(almejor)?,http://futbol.univision.com/fifa-copa-mundial/elige-al-mejor/
(www\.)?univisiondeportes\.com(.+)?matchcenter,http://deportesenvivo.univision.com/schedule?day=current_date&lid=mundial
(www\.)?univisiondeportes\.com(.+)?comunidad(brasil)?,http://futbol.univision.com/fifa-copa-mundial/comunidad-brasil/
(www\.)?univisiondeportes\.com(.+)?seleccion,http://especiales.futbol.univision.com/quiniela/juega
(www\.)?univisiondeportes\.com(.+)?camino(alestadio)?,http://futbol.univision.com/fifa-copa-mundial/camino-al-estadio/
(www\.)?univisiondeportes\.com(.+)?por(el)?futbol,http://futbol.univision.com/fifa-copa-mundial/porelfutbol/
(www\.)?univisiondeportes\.com(.+)?shortplays,http://futbol.univision.com/fifa-copa-mundial/short-plays/
(www\.)?univisiondeportes\.com(.+)?redes,http://futbol.univision.com/fifa-copa-mundial/redes-al-momento
(www\.)?univisiondeportes\.com(.+)?acceso,http://beta.univision.com/deportes-app-esp-new
(www\.)?univisiondeportes\.com(.+)?access,http://beta.univision.com/deportes-app-eng-new
(www\.)?univisiondeportes\.com(.+)?accesso,http://futbol.univision.com/deportes-app-splash
(www\.)?univisiondeportes\.com(.+)?acesso,http://futbol.univision.com/deportes-app-splash
(www\.)?univisiondeportes\.com(.+)?aceso,http://futbol.univision.com/deportes-app-splash
(www\.)?univisiondeportes\.com(.+)?PremiosUD,http://deportes.univision.com/shows/premios-deportes/
(www\.)?univisiondeportes\.com(.+)?PremioMalasuerte,http://deportes.univision.com/shows/premios-deportes/votacion/mala/
(www\.)?univisiondeportes\.com(.+)?PremioGol,http://deportes.univision.com/shows/premios-deportes/votacion/gol-del-ano/
(www\.)?univisiondeportes\.com(.+)?MomentoSonic,http://deportes.univision.com/videos/jugadas-de-la-semana/
(www\.)?univisiondeportes\.com(.+)?fantasy,http://ligamx.univision.com/es/deportes/fantasy
(www\.)?univisiondeportes\.com(.+)?fantasia,http://ligamx.univision.com/es/deportes/fantasy
(www\.)?univisiondeportes\.com(.+)?ElEquipo13,http://futbol.univision.com/copa-oro/el-equipo-13/
(www\.)?univisiondeportes\.com(.+)?JugadorEspecial,http://futbol.univision.com/copa-oro/jugador-especial/
(www\.)?univisiondeportes\.com(.+)?copaoro,http://futbol.univision.com/copa-oro/
(www\.)?univisiondeportes\.com(.+)?(.*),http://deportes.univision.com
(www\.)?estadiounivision\.com(.+)?(.*),http://estadio.univision.com
(www\.)?recuerdo983\.com(.+)?(.*),http://masvariedadla.univision.com
(www\.)?masvariedadla\.com(.+)?(.*),http://masvariedadla.univision.com
recuerdo983\.univision\.com(.+)?(.*),http://masvariedadla.univision.com
m\.recuerdo983\.univision\.com(.+)?(.*),http://m.masvariedadla.univision.com
recuerdo1065\.univision\.mobi(.+)?(.*),http://m.1065masvariedad.univision.com
kove\.univision\.com(.+)?(.*),http://1065masvariedad.univision.com
recuerdo1065\.univision\.com(.+)?(.*),http://1065masvariedad.univision.com
(www\.)?recuerdo1065\.com(.+)?(.*),http://1065masvariedad.univision.com
(www\.)?1065masvariedad\.com(.+)?(.*),http://1065masvariedad.univision.com
m\.recuerdo1065\.univision\.com(.+)?(.*),http://m.1065masvariedad.univision.com
lainvasora1077\.univision\.com(.+)?(.*),http://1077masvariedad.univision.com
lajefa1077\.univision\.com(.+)?(.*),http://1077masvariedad.univision.com
(www\.)?lajefa1077\.com(.+)?(.*),http://1077masvariedad.univision.com
(www\.)?1077hitsfm\.com(.+)?(.*),http://1077masvariedad.univision.com
m\.lajefa1077\.univision\.com(.+)?(.*),http://m.1077masvariedad.univision.com
(www\.)?recuerdo(s)?1077\.com(.+)?(.*),http://1077masvariedad.univision.com/
lajefa1077\.univision\.mobi(.+)?(.*),http://m.1077masvariedad.univision.com
elsanchoaustin\.univision\.com(.+)?(.*),http://1077masvariedad.univision.com
(www\.)?elsanchoaustin\.com(.+)?(.*),http://1077masvariedad.univision.com/
(www\.)?1077masvariedad\.com(.+)?(.*),http://1077masvariedad.univision.com/
(www\.)?1077lajefa\.com(.+)?(.*),http://1077masvariedad.univision.com
ksca\.univision\.com(.+)?(.*),http://1019losangeles.univision.com
(www\.)?la1019\.com(.+)?(.*),http://1019losangeles.univision.com
(www\.)?1019losangeles\.com(.+)?(.*),http://1019losangeles.univision.com
(www\.)?bonchederolas\.com(.+)?(.*),http://1019losangeles.univision.com/
la1019\.univision\.com(.+)?(.*),http://1019losangeles.univision.com
m\.la1019\.univision\.com(.+)?(.*),http://m.1019losangeles.univision.com
quebuena933\.univision\.mobi(.+)?(.*),http://m.933houston.univision.com
party1049\.univision\.com(.+)?(.*),http://933houston.univision.com?cmpid=vnt:party1049.univision.com
(www\.)?quebuena933\.univision\.com(.+)?(.*),http://933houston.univision.com
quebuena933\.com(.+)?(.*),http://933houston.univision.com
(www\.)?933houston\.com(.+)?(.*),http://933houston.univision.com
(www\.)?laquebuena933\.com(.+)?(.*),http://933houston.univision.com
(www\.)?laquebuena1079\.com(.+)?(.*),http://1051chicago.univision.com/
(www\.)?quebuena1079\.com(.+)?(.*),http://1051chicago.univision.com/
(www\.)?quebuenachicago\.com(.+)?(.*),http://1051chicago.univision.com/
quebuenachicago\.univision\.mobi(.+)?(.*),http://m.1051chicago.univision.com
wojo\.univision\.com(.+)?(.*),http://1051chicago.univision.com
quebuenachicago\.univision\.com(.+)?(.*),http://1051chicago.univision.com
(www\.)?quebuenachicago\.com(.+)?(.*),http://1051chicago.univision.com
(www\.)?1051chicago\.com(.+)?(.*),http://1051chicago.univision.com
(www\.)?laquebuena991\.com(.+)?(.*),http://941dallas.univision.com/
(www\.)?laquebuena1071\.com(.+)?(.*),http://941dallas.univision.com/
(www\.)?amordallas\.com(.+)?(.*),http://941dallas.univision.com/
(www\.)?kess1270\.com(.+)?(.*),http://941dallas.univision.com/
(www\.)?lafabulosa\.com(.+)?(.*),http://941dallas.univision.com/
(www\.)?lapicuda1071\.com(.+)?(.*),http://941dallas.univision.com/
(www\.)?picuda1071\.com(.+)?(.*),http://941dallas.univision.com/
(www\.)?estereolatino1071\.com(.+)?(.*),http://941dallas.univision.com/
laquebuena941\.univision\.mobi(.+)?(.*),http://m.941dallas.univision.com/
kdxx\.univision\.com(.+)?(.*),http://941dallas.univision.com/
kess\.univision\.com(.+)?(.*),http://941dallas.univision.com/
klno\.univision\.com(.+)?(.*),http://941dallas.univision.com/
(www\.)?laquebuena941\.univision\.com(.+)?(.*),http://941dallas.univision.com
(www\.)?laquebuena941\.com(.+)?(.*),http://941dallas.univision.com
(www\.)?941dallas\.com(.+)?(.*),http://941dallas.univision.com
m\.lajefa991\.univision\.com(.+)?(.*),http://m.1079dallas.univision.com/
(www\.)?lajefadallas\.com(.+)?(.*),http://1079dallas.univision.com/1
(www\.)?lajefa991\.univision\.com(.+)?(.*),http://1079dallas.univision.com/1
(www\.)?lajefadallas\.univision\.com(.+)?(.*),http://1079dallas.univision.com/
(www\.)?lajefadallas\.com(.+)?(.*),http://1079dallas.univision.com/
(www\.)?1079dallas\.com(.+)?(.*),http://1079dallas.univision.com/
(www\.)?dallas1079\.com(.+)?(.*),http://1079dallas.univision.com/
(www\.)?hot1079dallas\.com(.+)?(.*),http://1079dallas.univision.com/
(www\.)?estereosol989\.com(.+)?(.*),http://estereosol989.univision.com/
(www\.)?ksol\.com(.+)?(.*),http://estereosol989.univision.com/
estereosol989\.univision\.mobi(.+)?(.*),http://m.estereosol989.univision.com
ksol\.univision\.com(.+)?(.*),http://estereosol989.univision.com/
m\.estereosol989\.univision\.com(.+)?(.*),http://m.989sanfrancisco.univision.com/
(www\.)?estereosol989\.univision\.com(.+)?(.*),http://989sanfrancisco.univision.com/
(www\.)?estereosol989\.com(.+)?(.*),http://989sanfrancisco.univision.com/
(www\.)?989sanfrancisco\.com(.+)?(.*),http://989sanfrancisco.univision.com/
krom\.univision\.com(.+)?(.*),http://estereolatino929.univision.com/
(www\.)?929estereolatino\.com(.+)?(.*),http://estereolatino929.univision.com/
(www\.)?estereolatino929\.com(.+)?(.*),http://estereolatino929.univision.com/
estereolatino929\.univision\.mobi(.+)?(.*),http://m.estereolatino929.univision.com
m\.estereolatino929\.univision\.com(.+)?(.*),http://m.929sanantonio.univision.com/
(www\.)?estereolatino929\.univision\.com(.+)?(.*),http://929sanantonio.univision.com/
(www\.)?estereolatino929\.com(.+)?(.*),http://929sanantonio.univision.com/
(www\.)?929sanantonio\.com(.+)?(.*),http://929sanantonio.univision.com/
(www\.)?lanueva1065\.com(.+)?(.*),http://lanueva1065.univision.com/
(www\.)?nueva1065\.com(.+)?(.*),http://lanueva1065.univision.com/
(www\.)?noches106\.com(.+)?(.*),http://lanueva1065.univision.com/la-nueva-eventos-clubes-nocturnos-san-diego
(www\.)?noche106\.com(.+)?(.*),http://lanueva1065.univision.com/la-nueva-eventos-clubes-nocturnos-san-diego
lanueva1065\.univision\.mobi(.+)?(.*),http://m.lanueva1065.univision.com
(www\.)?la1065\.com(.+)?(.*),http://lanueva1065.univision.com/
klnv\.univision\.com(.+)?(.*),http://lanueva1065.univision.com/
sandiego\.univision\.com(.+)?(.*),http://lanueva1065.univision.com/
sd\.univision\.com(.+)?(.*),http://lanueva1065.univision.com/
m\.lanueva1065\.univision\.com(.+)?(.*),http://m.1065sandiego.univision.com/
(www\.)?lanueva1065\.univision\.com(.+)?(.*),http://1065sandiego.univision.com/
(www\.)?lanueva1065\.com(.+)?(.*),http://1065sandiego.univision.com/
(www\.)?1065sandiego\.com(.+)?(.*),http://1065sandiego.univision.com/
(www\.)?1029klove\.com(.+)?(.*),http://recuerdo1029.univision.com/
(www\.)?klove1029\.com(.+)?(.*),http://recuerdo1029.univision.com/
recuerdo1029\.univision\.mobi(.+)?(.*),http://m.recuerdo1029.univision.com
klqv\.univision\.com(.+)?(.*),http://recuerdo1029.univision.com/
m\.recuerdo1029\.univision\.com(.+)?(.*),http://m.1029masvariedad.univision.com/
(www\.)?recuerdo1029\.univision\.com(.+)?(.*),http://1029masvariedad.univision.com/
(www\.)?recuerdo1029\.com(.+)?(.*),http://1029masvariedad.univision.com/
(www\.)?1029masvariedad\.com(.+)?(.*),http://1029masvariedad.univision.com/
(www\.)?mami927\.com(.+)?(.*),http://927nuevayork.univision.com/
m\.mami927\.univision\.com(.+)?(.*),http://m.927nuevayork.univision.com/
mami927\.univision\.com(.+)?(.*),http://927nuevayork.univision.com/
(www\.)?mami927\.com(.+)?(.*),http://927nuevayork.univision.com/
(www\.)?927nuevayork\.com(.+)?(.*),http://927nuevayork.univision.com/
(www\.)?wamr\.com(.+)?(.*),http://1075amor.univision.com/
(www\.)?amor107\.com(.+)?(.*),http://1075amor.univision.com/
(www\.)?1075amor\.com(.+)?(.*),http://1075amor.univision.com/
amor1075fm\.univision\.mobi(.+)?(.*),http://m.1075amor.univision.com/
wamr\.univision\.com(.+)?(.*),http://1075amor.univision.com/
m\.amor1075fm\.univision\.com(.+)?(.*),http://m.1075amor.univision.com/
amor1075fm\.univision\.com(.+)?(.*),http://1075amor.univision.com/
(www\.)?amor1075fm\.com(.+)?(.*),http://1075amor.univision.com/
(www\.)?1075amor\.com(.+)?(.*),http://1075amor.univision.com/
m\.laquebuena1043\.univision\.com(.+)?(.*),http://m.1043austin.univision.com/
laquebuena1043\.univision\.mobi(.+)?(.*),http://m.1043austin.univision.com/
laquebuena1043\.univision\.com(.+)?(.*),http://1043austin.univision.com/
(www\.)?laquebuena1043\.com(.+)?(.*),http://1043austin.univision.com/
(www\.)?lajefaaustin\.com(.+)?(.*),http://1043austin.univision.com/
m\.lajefaaustin\.univision\.com(.+)?(.*),http://m.1043austin.univision.com/
lajefaaustin\.univision\.com(.+)?(.*),http://1043austin.univision.com/
(www\.)?lajefaaustin\.com(.+)?(.*),http://1043austin.univision.com/
(www\.)?1043austin\.com(.+)?(.*),http://1043austin.univision.com/
(www\.)?nueva1035\.com(.+)?(.*),http://1035lasvegas.univision.com/
lanueva1035\.univision\.mobi(.+)?(.*),http://m.1035lasvegas.univision.com/
(www\.)?la1035\.com(.+)?(.*),http://1035lasvegas.univision.com/
kisf\.univision\.com(.+)?(.*),http://1035lasvegas.univision.com/
lasvegas\.univision\.com(.+)?(.*),http://1035lasvegas.univision.com/
m\.lanueva1035\.univision\.com(.+)?(.*),http://m.1035lasvegas.univision.com/
lanueva1035\.univision\.com(.+)?(.*),http://1035lasvegas.univision.com/
(www\.)?lanueva1035\.com(.+)?(.*),http://1035lasvegas.univision.com/
(www\.)?1035lasvegas\.com(.+)?(.*),http://1035lasvegas.univision.com/
(www\.)?recuerdo1063\.com(.+)?(.*),http://1063masvariedad.univision.com/
(www\.)?1063recuerdo\.com(.+)?(.*),http://1063masvariedad.univision.com/
(www\.)?recuerdophoenix\.com(.+)?(.*),http://1063masvariedad.univision.com/
(www\.)?recuerdosphoenix\.com(.+)?(.*),http://1063masvariedad.univision.com/
recuerdophoenix\.univision\.mobi(.+)?(.*),http://m.1063masvariedad.univision.com
kmrr\.univision\.com(.+)?(.*),http://1063masvariedad.univision.com/
m\.recuerdophoenix\.univision\.com(.+)?(.*),http://m.1063masvariedad.univision.com/
recuerdophoenix\.univision\.com(.+)?(.*),http://1063masvariedad.univision.com/
(www\.)?recuerdophoenix\.com(.+)?(.*),http://1063masvariedad.univision.com/
(www\.)?1063masvariedad\.com(.+)?(.*),http://1063masvariedad.univision.com/
(www\.)?lanueva1059\.com(.+)?(.*),http://1059phoenix.univision.com/
(www\.)?nueva1059\.com(.+)?(.*),http://1059phoenix.univision.com/
lanueva1059\.univision\.mobi(.+)?(.*),http://m.1059phoenix.univision.com
(www\.)?la1059\.com(.+)?(.*),http://1059phoenix.univision.com/
khot\.univision\.com(.+)?(.*),http://1059phoenix.univision.com/
m\.lanueva1059\.univision\.com(.+)?(.*),http://m.1059phoenix.univision.com/
lanueva1059\.univision\.com(.+)?(.*),http://1059phoenix.univision.com/
(www\.)?lanueva1059\.com(.+)?(.*),http://1059phoenix.univision.com/
(www\.)?1059phoenix\.com(.+)?(.*),http://1059phoenix.univision.com/
(www\.)?jefa1013\.com(.+)?(.*),http://1051nuevomexico.univision.com/
(www\.)?lajefa1013\.com(.+)?(.*),http://1051nuevomexico.univision.com/
kjfa\.univision\.mobi(.+)?(.*),http://m.1051nuevomexico.univision.com
albuquerque\.univision\.com(.+)?(.*),http://1051nuevomexico.univision.com/
coyote1025\.univision\.com(.+)?(.*),http://1051nuevomexico.univision.com/?cmpid=vnt:coyote1025.univision.com
horizon1051\.univision\.com(.+)?(.*),http://1051nuevomexico.univision.com/
lajefa1013\.univision\.com(.+)?(.*),http://1051nuevomexico.univision.com/
m\.kjfa\.univision\.com(.+)?(.*),http://m.1051nuevomexico.univision.com/
kjfa\.univision\.com(.+)?(.*),http://1051nuevomexico.univision.com/
(www\.)?kjfa\.com(.+)?(.*),http://1051nuevomexico.univision.com/
(www\.)?1051nuevomexico\.com(.+)?(.*),http://1051nuevomexico.univision.com/
kltn\.univision\.com(.+)?(.*),http://houston1029.univision.com
estereolatino\.univision\.com(.+)?(.*),http://houston1029.univision.com
estereolatino1029\.univision\.mobi(.+)?(.*),http://m.houston1029.univision.com
(www\.)?estereolatino1029\.com(.+)?(.*),http://houston1029.univision.com/
estereolatino1029\.univision\.com(.+)?(.*),http://houston1029.univision.com
m\.estereolatino1029\.univision\.com(.+)?(.*),http://m.houston1029.univision.com
m\.1029houston\.univision\.com(.+)?(.*),http://m.houston1029.univision.com/
1029houston\.univision\.com(.+)?(.*),http://houston1029.univision.com/
(www\.)?houston1029\.com(.+)?(.*),http://houston1029.univision.com/
queonda921\.univision\.mobi(.+)?(.*),http://m.921fresno.univision.com
m\.queonda921\.univision\.com(.+)?(.*),http://m.921fresno.univision.com/
queonda921\.univision\.com(.+)?(.*),http://921fresno.univision.com/
(www\.)?queonda921\.com(.+)?(.*),http://921fresno.univision.com/
(www\.)?921fresno\.com(.+)?(.*),http://921fresno.univision.com/
(www\.)?recuerdo1075\.com(.+)?(.*),http://1075masvariedad.univision.com/
recuerdo1075\.univision\.mobi(.+)?(.*),http://m.1075masvariedad.univision.com
m\.recuerdo1075\.univision\.com(.+)?(.*),http://m.1075masvariedad.univision.com/
recuerdo1075\.univision\.com(.+)?(.*),http://1075masvariedad.univision.com/
